folder	url	phish_prediction	target_prediction	has_logo	brand_inside_targetlist	found_knowledge	knowledge_discovery_branch	runtime_breakdown(PhishIntention|Knowledge_discovery|Web_interaction)
cpanel.devs-design.online	https://cpanel.devs-design.online/	0	None	True	False	False	None	0|0|0|0
cpanel.diparvel.online	https://cpanel.diparvel.online/	0	None	True	False	False	None	0|0|0|0
cpanel.dishawebservices.com	https://cpanel.dishawebservices.com/	0	None	True	False	False	None	0|0|0|0
cpanel.districtcapital.lw.bellmedia.io	https://cpanel.districtcapital.lw.bellmedia.io/	0	None	True	False	False	None	0|0|0|0
cpanel.dobryfotelik.smile.kowal.co	https://cpanel.dobryfotelik.smile.kowal.co/	0	None	True	False	False	failure_doesnt_pass_validation	0|40.62231683731079|0|0
cpanel.dorcus-saga.mixh.jp	https://cpanel.dorcus-saga.mixh.jp/	0	None	True	False	False	None	0|0|0|0
cpanel.e-hperformancelab.com	https://cpanel.e-hperformancelab.com/	0	None	True	False	False	None	0|0|0|0
cpanel.ero-zuma.xyz	https://cpanel.ero-zuma.xyz/	0	None	True	False	False	None	0|0|0|0
cpanel.expertdeliverypackers.in	https://cpanel.expertdeliverypackers.in/	0	None	True	False	False	None	0|0|0|0
cpanel.facturi-online.com	https://cpanel.facturi-online.com/	0	None	True	False	False	None	0|0|0|0
cpanel.fengshui-market.ro	https://cpanel.fengshui-market.ro/	0	None	True	False	False	None	0|0|0|0
cpanel.firstclasspetservices.com.au	https://cpanel.firstclasspetservices.com.au/	0	None	True	False	False	None	0|0|0|0
cpanel.gir9.xyz	https://cpanel.gir9.xyz/	0	None	True	False	False	None	0|0|0|0
cpanel.greatpasswordgenerator.com	https://cpanel.greatpasswordgenerator.com/	0	None	True	False	False	None	0|0|0|0
cpanel.h11.admin.itools.mn	https://cpanel.h11.admin.itools.mn/	0	None	True	False	False	None	0|0|0|0
cpanel.happybirthdaygif.xyz	https://cpanel.happybirthdaygif.xyz/	0	None	True	False	False	None	0|0|0|0
cpanel.hc-reproductions.f415e23638aa6348c9dabecc5-18860.sites.k-hosting.co.uk	https://cpanel.hc-reproductions.f415e23638aa6348c9dabecc5-18860.sites.k-hosting.co.uk/	0	None	True	False	False	failure_doesnt_pass_validation	0|14.72069764137268|0|0
cpanel.hipnosiskrishnabermudez.volcommedia.cl	https://cpanel.hipnosiskrishnabermudez.volcommedia.cl/	0	None	True	False	False	None	0|0|0|0
cpanel.hocs-business-services.co.uk	https://cpanel.hocs-business-services.co.uk/	0	None	True	False	False	None	0|0|0|0
cpanel.howmuchearn.info	https://cpanel.howmuchearn.info/	0	None	True	False	False	None	0|0|0|0
cpanel.inovie.tk	https://cpanel.inovie.tk/	0	None	True	False	False	None	0|0|0|0
cpanel.isoform.ba	https://cpanel.isoform.ba/	0	None	True	False	False	None	0|0|0|0
cpanel.jarbasfreitasadvocacia.online	https://cpanel.jarbasfreitasadvocacia.online/	0	None	True	False	False	None	0|0|0|0
cpanel.jkilker.faculty.unlv.edu	https://cpanel.jkilker.faculty.unlv.edu/	0	None	True	False	False	None	0|0|0|0
cpanel.jordynwhitebooks.com	https://cpanel.jordynwhitebooks.com/	0	None	True	False	False	None	0|0|0|0
cpanel.jskfw.hosting.nyu.edu	https://cpanel.jskfw.hosting.nyu.edu/	0	None	True	False	False	None	0|0|0|0
cpanel.kandaka.work	https://cpanel.kandaka.work/	0	None	True	False	False	None	0|0|0|0
cpanel.katemartin.faculty.unlv.edu	https://cpanel.katemartin.faculty.unlv.edu/	0	None	True	False	False	None	0|0|0|0
cpanel.kissmethodwoundcare.com	https://cpanel.kissmethodwoundcare.com/	0	None	True	False	False	None	0|0|0|0
cpanel.kyoto-inp.cc	https://cpanel.kyoto-inp.cc/	0	None	True	False	False	None	0|0|0|0
cpanel.led-art.c1.itri.co.jp	https://cpanel.led-art.c1.itri.co.jp/	0	None	True	False	False	None	0|0|0|0
cpanel.luckydrawcompetitions.co.uk	https://cpanel.luckydrawcompetitions.co.uk/	0	None	True	False	False	None	0|0|0|0
cpanel.luckydrawcompetitions.com	https://cpanel.luckydrawcompetitions.com/	0	None	True	False	False	None	0|0|0|0
cpanel.luxseller.online	https://cpanel.luxseller.online/	0	None	True	False	False	None	0|0|0|0
cpanel.mjnicho.faculty.unlv.edu	https://cpanel.mjnicho.faculty.unlv.edu/	0	None	True	False	False	None	0|0|0|0
cpanel.monajat.info	https://cpanel.monajat.info/	0	None	True	False	False	None	0|0|0|0
cpanel.mrbuk.faculty.unlv.edu	https://cpanel.mrbuk.faculty.unlv.edu/	0	None	True	False	False	None	0|0|0|0
cpanel.mumeter.info	https://cpanel.mumeter.info/	0	None	True	False	False	None	0|0|0|0
cpanel.mymhosted.xyz	https://cpanel.mymhosted.xyz/	0	None	True	False	False	None	0|0|0|0
cpanel.newtownservices.net	https://cpanel.newtownservices.net/	0	None	True	False	False	None	0|0|0|0
cpanel.nijisenmon.work	https://cpanel.nijisenmon.work/	0	None	True	False	False	None	0|0|0|0
cpanel.office.ileodor.com	https://cpanel.office.ileodor.com/	0	None	True	False	False	None	0|0|0|0
cpanel.oganesyan.faculty.unlv.edu	https://cpanel.oganesyan.faculty.unlv.edu/	0	None	True	False	False	None	0|0|0|0
cpanel.old.ir.nis.rs	https://cpanel.old.ir.nis.rs/	0	None	True	False	False	None	0|0|0|0
cpanel.onlinedth.online	https://cpanel.onlinedth.online/	0	None	True	False	False	None	0|0|0|0
cpanel.otk18ippachi.xyz	https://cpanel.otk18ippachi.xyz/	0	None	True	False	False	None	0|0|0|0
cpanel.palpaupdate.com	https://cpanel.palpaupdate.com/	0	None	True	False	False	None	0|0|0|0
cpanel.plabandai.work	https://cpanel.plabandai.work/	0	None	True	False	False	None	0|0|0|0
cpanel.pokeca-de-go.xyz	https://cpanel.pokeca-de-go.xyz/	0	None	True	False	False	None	0|0|0|0
cpanel.poprfhdg2td.cf	https://cpanel.poprfhdg2td.cf/	0	None	True	False	False	None	0|0|0|0
cpanel.roomass.club	https://cpanel.roomass.club/	0	None	True	False	False	failure_doesnt_pass_validation	0|9.85006308555603|0|0
cpanel.rumoursbeach.club	https://cpanel.rumoursbeach.club/	0	None	True	False	False	None	0|0|0|0
cpanel.ruralbusinessservices.co.uk	https://cpanel.ruralbusinessservices.co.uk/	0	None	True	False	False	None	0|0|0|0
cpanel.rusinek.faculty.unlv.edu	https://cpanel.rusinek.faculty.unlv.edu/	0	None	True	False	False	None	0|0|0|0
cpanel.s59547.cursor.umt.edu.my	https://cpanel.s59547.cursor.umt.edu.my/	0	None	True	False	False	failure_cannot_crop_logo	0|63.120933532714844|0|0
cpanel.safeinyourhome.co.uk	https://cpanel.safeinyourhome.co.uk/	0	None	True	False	False	None	0|0|0|0
cpanel.safespray.colabwebdemo.com	https://cpanel.safespray.colabwebdemo.com/	0	None	True	False	False	None	0|0|0|0
cpanel.sahil.info	https://cpanel.sahil.info/	0	None	True	False	False	None	0|0|0|0
cpanel.sample-movie.xyz	https://cpanel.sample-movie.xyz/	0	None	True	False	False	None	0|0|0|0
cpanel.sebalarms.sites.unlv.edu	https://cpanel.sebalarms.sites.unlv.edu/	0	None	True	False	False	None	0|0|0|0
cpanel.serviceagro.am	https://cpanel.serviceagro.am/	0	None	True	False	False	None	0|0|0|0
cpanel.shikoru.club	https://cpanel.shikoru.club/	0	None	True	False	False	None	0|0|0|0
cpanel.site256.tangram-studio.com	https://cpanel.site256.tangram-studio.com/	0	None	True	False	False	None	0|0|0|0
cpanel.slot-server-myanmar.utilitypowertech.org	https://cpanel.slot-server-myanmar.utilitypowertech.org/	0	None	True	False	False	None	0|0|0|0
cpanel.straightfuckingforgaymen.com	https://cpanel.straightfuckingforgaymen.com/	0	None	True	False	False	None	0|0|0|0
cpanel.sundarpichai.online	https://cpanel.sundarpichai.online/	0	None	True	False	False	None	0|0|0|0
cpanel.tawn.stephentawn.info	https://cpanel.tawn.stephentawn.info/	0	None	True	False	False	None	0|0|0|0
cpanel.tela-flix.tk	https://cpanel.tela-flix.tk/	0	None	True	False	False	None	0|0|0|0
cpanel.tembusan002.click	https://cpanel.tembusan002.click/	0	None	True	False	False	None	0|0|0|0
cpanel.the-interior.work	https://cpanel.the-interior.work/	0	None	True	False	False	failure_doesnt_pass_validation	0|40.76098656654358|0|0
cpanel.thomaschaseservices.com	https://cpanel.thomaschaseservices.com/	0	None	True	False	False	None	0|0|0|0
cpanel.thuesimcode.online	https://cpanel.thuesimcode.online/	0	None	True	False	False	None	0|0|0|0
cpanel.toryburch-denmark.com	https://cpanel.toryburch-denmark.com/	0	None	True	False	False	None	0|0|0|0
cpanel.transformercenter.id	https://cpanel.transformercenter.id/	0	None	True	False	False	None	0|0|0|0
cpanel.trendproducts.review	https://cpanel.trendproducts.review/	0	None	True	False	False	None	0|0|0|0
cpanel.trouble-110.mixh.jp	https://cpanel.trouble-110.mixh.jp/	0	None	True	False	False	None	0|0|0|0
cpanel.uh.moth.xssl.net	https://cpanel.uh.moth.xssl.net/	0	None	True	False	False	None	0|0|0|0
cpanel.verschijnonlines1136.myhoasted.com	https://cpanel.verschijnonlines1136.myhoasted.com/	0	None	True	False	False	None	0|0|0|0
cpanel.weghj2dgtd.cf	https://cpanel.weghj2dgtd.cf/	0	None	True	False	False	None	0|0|0|0
cpanel.weghj3dgtd.cf	https://cpanel.weghj3dgtd.cf/	0	None	True	False	False	None	0|0|0|0
cpanel.weghj5dgtd.cf	https://cpanel.weghj5dgtd.cf/	0	None	True	False	False	None	0|0|0|0
cpanel.wertyu1gtd.cf	https://cpanel.wertyu1gtd.cf/	0	None	True	False	False	None	0|0|0|0
cpanel.willsafe.com.au	https://cpanel.willsafe.com.au/	0	None	True	False	False	None	0|0|0|0
cpanel.yawadeyonline.com.ng	https://cpanel.yawadeyonline.com.ng/	0	None	True	False	False	None	0|0|0|0
cpanel.z183718-991q2.s03.zwphosting.com	https://cpanel.z183718-991q2.s03.zwphosting.com/	0	None	True	False	False	None	0|0|0|0
cpanel.z184964-h71zo.s02.zwphosting.com	https://cpanel.z184964-h71zo.s02.zwphosting.com/	0	None	True	False	False	None	0|0|0|0
cpanel.z192704-9q1s0.s03.zwphosting.com	https://cpanel.z192704-9q1s0.s03.zwphosting.com/	0	None	True	False	False	None	0|0|0|0
cpanel.z20224-ib263.s02.zwphosting.com	https://cpanel.z20224-ib263.s02.zwphosting.com/	0	None	True	False	False	None	0|0|0|0
cpanel.z33312-qt1i0.s03.zwphosting.com	https://cpanel.z33312-qt1i0.s03.zwphosting.com/	0	None	True	False	False	None	0|0|0|0
cpanel.zubibar.club	https://cpanel.zubibar.club/	0	None	True	False	False	None	0|0|0|0
cpcalendars.devwithlekzy.com	https://cpcalendars.devwithlekzy.com/	0	None	False	False	False	None	0|0|0|0
cpcalendars.operacrypto.online	https://cpcalendars.operacrypto.online/	0	None	True	False	False	None	0|0|0|0
cpcontacts.aprendizajeonlinee.info	https://cpcontacts.aprendizajeonlinee.info/	0	None	True	False	False	None	0|0|0|0
cpcontacts.browselox.click	https://cpcontacts.browselox.click/	0	None	True	False	False	failure_doesnt_pass_validation	0|10.508009672164917|0|0
cpcontacts.queleregalo.ww25.http.gnula.nu	https://cpcontacts.queleregalo.ww25.http.gnula.nu/	0	None	True	False	False	failure_no_result_from_logo_detection	0|0.2866184711456299|0|0
cpcontacts.sheindeals.info	https://cpcontacts.sheindeals.info/	0	None	True	False	False	None	0|0|0|0
cpcontacts.supplywater.online	https://cpcontacts.supplywater.online/	0	None	False	False	False	None	0|0|0|0
cpcontacts.tourstable.info	https://cpcontacts.tourstable.info/	0	None	True	False	False	None	0|0|0|0
cr8vmerch.com.cr8vmnds.com	https://cr8vmerch.com.cr8vmnds.com/	0	None	True	False	False	None	0|0|0|0
crane-solutions.tech	https://crane-solutions.tech/	0	None	False	False	False	None	0|0|0|0
crashdatarecoveryfl.com	https://crashdatarecoveryfl.com/	0	None	True	False	False	success_logo2brand	12.05883002281189|53.391767263412476|0|0
crazy-cerf.185-100-212-236.plesk.page	https://crazy-cerf.185-100-212-236.plesk.page/login_up.php	0	None	False	False	False	None	0|0|0|0
creativehub.cristianomelodesign.com.br	https://creativehub.cristianomelodesign.com.br/	0	None	False	False	False	None	0|0|0|0
creditonline.creditplus.biz.ua	https://creditonline.creditplus.biz.ua/	0	None	True	False	False	failure_doesnt_pass_validation	0|52.51058316230774|0|0
cristinasflat.renhotel.top	https://cristinasflat.renhotel.top/	0	None	True	False	False	failure_doesnt_pass_validation	0|36.3044707775116|0|0
cromatica.online	https://cromatica.online/	0	None	True	False	False	failure_cannot_crop_logo	0|37.18166255950928|0|0
cron.winzone.pw	https://cron.winzone.pw/index.php/en-US/user/login	0	None	True	False	False	failure_doesnt_pass_validation	0|45.1667914390564|0|0
crossborderonline.com	http://crossborderonline.com/password	0	None	True	False	False	failure_doesnt_pass_validation	0|43.12057590484619|0|0
crosslisting-api-e-ut-stg.kccnonprod.com	https://crosslisting-api-e-ut-stg.kccnonprod.com/	0	None	True	False	False	None	0|0|0|0
crowdapps.net-ubuntu-s-4vcpu-8gb-intel-fra1-01.icanmining.ru	https://crowdapps.net-ubuntu-s-4vcpu-8gb-intel-fra1-01.icanmining.ru/login	0	None	False	False	False	None	0|0|0|0
crowdin.com	https://crowdin.com/	0	None	True	True	False	None	42.62304711341858|0|0|0
crownlitigation.com.greenparkplatinum.com	https://crownlitigation.com.greenparkplatinum.com/	0	None	True	False	False	success_logo2brand	12.043292760848999|22.84109091758728|0|0
crsorgi.gov.in.cscprint.in.viewert.in	https://crsorgi.gov.in.cscprint.in.viewert.in/web/index.php/auth/login.php	0	None	False	False	False	None	0|0|0|0
crt-bckeno.eysfejtvbzyj.click	https://crt-bckeno.eysfejtvbzyj.click/	0	None	True	False	False	None	0|0|0|0
cryoliposuccion.com	http://cryoliposuccion.com/	0	None	False	False	False	None	0|0|0|0
crypted.info	https://crypted.info/	0	None	False	False	False	None	0|0|0|0
cryptowalletonline.nl	https://cryptowalletonline.nl/	0	None	True	False	False	failure_doesnt_pass_validation	0|18.26015019416809|0|0
cryptpad-sandbox.kramsolutions.nl	https://cryptpad-sandbox.kramsolutions.nl/	0	None	True	False	False	failure_doesnt_pass_validation	0|37.63496661186218|0|0
cs.xyyi18n.top	https://cs.xyyi18n.top/	0	None	True	False	False	success_logo2brand	12.047754764556885|33.61960458755493|0|0
csoportmunka.nagyablak.pctrade.hu	https://csoportmunka.nagyablak.pctrade.hu/wp-login.php?redirect_to=%2F&reason=restricted	1	NagyABLAK	True	False	False	success_logo2brand	11.611187219619751|42.00879120826721|0|0
ctnrot.click	https://ctnrot.click/	0	None	True	False	False	None	0|0|0|0
ctportasabertas.pet.inf.ufes.br	https://ctportasabertas.pet.inf.ufes.br/	0	None	True	False	False	failure_doesnt_pass_validation	0|30.42489981651306|0|0
cujk4gokhmrx05q.reports.rbxdemon.com	https://cujk4gokhmrx05q.reports.rbxdemon.com/	0	None	True	True	False	None	32.53729176521301|0|0|0
customercare.zaptdesign.com	https://customercare.zaptdesign.com/	0	None	True	False	False	failure_doesnt_pass_validation	0|37.900320529937744|0|0
customerdelivery.clientvenue.com	https://customerdelivery.clientvenue.com/	0	None	False	False	False	None	0|0|0|0
customerecstasy.com	https://customerecstasy.com/	0	None	False	False	False	None	0|0|0|0
customhomebuilders-grandprairietx.com	https://customhomebuilders-grandprairietx.com/	0	None	True	False	False	None	0|0|0|0
cvoscala.net	https://cvoscala.net/	0	None	True	False	False	success_logo2brand	11.544236660003662|21.0960910320282|0|0
cw.lz3ny.info	https://cw.lz3ny.info/	0	None	False	False	False	None	0|0|0|0
cxsd.vcdm.cc	https://cxsd.vcdm.cc/	0	None	True	False	False	failure_doesnt_pass_validation	0|16.400814056396484|0|0
cyberbezpieczny.info	https://cyberbezpieczny.info/	0	None	True	False	False	failure_doesnt_pass_validation	0|37.21043276786804|0|0
cyberdragon.online	https://cyberdragon.online/	0	None	False	False	False	None	0|0|0|0
d.guardhook.xyz	https://d.guardhook.xyz/	0	None	True	False	False	None	0|0|0|0
d.makethatmoney.xyz	https://d.makethatmoney.xyz/	0	None	True	False	False	None	0|0|0|0
d1e2ef9707914e6e81cd0dc83d0407f2.nkcsoaey.xyz	https://d1e2ef9707914e6e81cd0dc83d0407f2.nkcsoaey.xyz/	0	None	True	False	False	failure_cannot_crop_logo	0|26.08245301246643|0|0
d254c09e172e471693b40c29235d101e.lnmrzvyt.xyz	https://d254c09e172e471693b40c29235d101e.lnmrzvyt.xyz/	0	None	True	False	False	failure_no_result_from_gsearch	0|0.5828762054443359|0|0
d3178587a73e7ec5a6852c98b6bb46c6.ojgejncc.xyz	https://d3178587a73e7ec5a6852c98b6bb46c6.ojgejncc.xyz/	0	None	True	False	False	failure_no_result_from_gsearch	0|0.6001853942871094|0|0
d583a0597a3b52b21e37647e4d6cafed.ucsytrxy.xyz	https://d583a0597a3b52b21e37647e4d6cafed.ucsytrxy.xyz/	0	None	True	False	False	failure_no_result_from_gsearch	0|0.3479032516479492|0|0
d64d68b860f9e0c3.terronis.com	https://d64d68b860f9e0c3.terronis.com/	0	None	True	False	False	None	0|0|0|0
d7f29057e3b648dc991970b2a84996d7.etijepii.xyz	https://d7f29057e3b648dc991970b2a84996d7.etijepii.xyz/	0	None	True	False	False	failure_cannot_crop_logo	0|18.890440702438354|0|0
d9-lp-c-1.preview-mywebsite.com	https://d9-lp-c-1.preview-mywebsite.com/	0	None	True	False	False	failure_doesnt_pass_validation	0|21.787933588027954|0|0
d90dcf00827d4b92894703ce7fc29624.cfwguwnu.xyz	https://d90dcf00827d4b92894703ce7fc29624.cfwguwnu.xyz/	0	None	True	False	False	failure_cannot_crop_logo	0|23.285592079162598|0|0
dailynewslane.com.springmusk.com	https://dailynewslane.com.springmusk.com/	0	None	True	False	False	failure_doesnt_pass_validation	0|68.7771954536438|0|0
dak.newprogram.top	https://dak.newprogram.top/	0	None	True	False	False	failure_doesnt_pass_validation	0|30.276275396347046|0|0
dan.com	https://dan.com/buy-domain/scbglobal.com	0	None	True	False	False	None	0|0|0|0
danmagazu.myclickfunnels.com	https://danmagazu.myclickfunnels.com/?	0	None	True	False	False	failure_no_result_from_gsearch	0|0.3990213871002197|0|0
dansieleggen.xyz	https://dansieleggen.xyz/	0	None	True	False	False	None	0|0|0|0
daonnabaisho.xyz	https://daonnabaisho.xyz/	0	None	True	False	False	None	0|0|0|0
darkskylife.com.jereross.com	https://darkskylife.com.jereross.com/	0	None	True	False	False	failure_doesnt_pass_validation	0|29.83278250694275|0|0
darmowekatalogi.katalogseo.online	https://darmowekatalogi.katalogseo.online/	0	None	True	False	False	failure_doesnt_pass_validation	0|68.15714836120605|0|0
daryakout.hottels.top	https://daryakout.hottels.top/	0	None	True	False	False	failure_doesnt_pass_validation	0|44.06627631187439|0|0
dash.pesawise.xyz	https://dash.pesawise.xyz/login	0	None	False	False	False	None	0|0|0|0
datacenter.stix.i4ds.net	https://datacenter.stix.i4ds.net/	0	None	True	False	False	success_logo2brand	12.555626392364502|28.154370069503784|0|0
datahouse.ru	https://datahouse.ru/	0	None	True	True	False	None	12.076915502548218|0|0|0
datenschutzerklaerung-online.de	https://datenschutzerklaerung-online.de/	0	None	True	False	False	failure_doesnt_pass_validation	0|66.64391160011292|0|0
datingmixture.online	https://datingmixture.online/	0	None	True	False	False	None	0|0|0|0
davidzanotti.info	https://davidzanotti.info/	0	None	False	False	False	None	0|0|0|0
daw-staging.br.3b-customer.de	https://daw-staging.br.3b-customer.de/	0	None	True	False	False	failure_doesnt_pass_validation	0|53.13512563705444|0|0
db9b34c80a3666c66c77685bc9dc204d.cctiolti.xyz	https://db9b34c80a3666c66c77685bc9dc204d.cctiolti.xyz/	0	None	True	False	False	failure_no_result_from_gsearch	0|0.36733102798461914|0|0
dbpublicidad.com	https://dbpublicidad.com/	0	None	False	False	False	None	0|0|0|0
dc2.myhomelab.xyz	https://dc2.myhomelab.xyz/index.php/login	0	None	True	False	False	failure_no_result_from_logo_detection	0|0.2620875835418701|0|0
dcr2022.powerappsportals.com	https://dcr2022.powerappsportals.com/	0	None	True	False	False	failure_doesnt_pass_validation	0|42.83070945739746|0|0
