folder	url	phish_prediction	target_prediction	has_logo	brand_inside_targetlist	found_knowledge	knowledge_discovery_branch	runtime_breakdown(PhishIntention|Knowledge_discovery|Web_interaction)
www.sklo.top	https://www.sklo.top/	0	None	True	False	False	None	0|0|0|0
www.iroiro-journal.yu-world.mixh.jp	https://www.iroiro-journal.yu-world.mixh.jp/	0	None	True	False	False	failure_doesnt_pass_validation	0|13.843391418457031|0|0
idealtreeservicepa.com	https://idealtreeservicepa.com/	0	None	True	False	False	success_logo2brand	11.549853563308716|24.840662240982056|0|0
avism.work	https://avism.work/	0	None	True	False	False	failure_doesnt_pass_validation	0|21.624244451522827|0|0
sberbank.www.avito.avito.avito.avito.pay.proay.yandex.yandex.yk-mid-prodandex.yandex.unileverbrazil-mkt-prod1-res.campaignex.unileverbrazil-mkt-prod1-res.campaign.baconcpas.com	https://sberbank.www.avito.avito.avito.avito.pay.proay.yandex.yandex.yk-mid-prodandex.yandex.unileverbrazil-mkt-prod1-res.campaignex.unileverbrazil-mkt-prod1-res.campaign.baconcpas.com/cgi-sys/defaultwebpage.cgi	0	None	True	False	False	failure_doesnt_pass_validation	0|33.55419397354126|0|0
klikonline.my3cx.nl	https://klikonline.my3cx.nl/	0	None	False	False	False	None	0|0|0|0
shopappleaday.freshopsite.com	https://shopappleaday.freshopsite.com/	0	None	True	False	False	failure_doesnt_pass_validation	0|49.540735483169556|0|0
www.cnhofficialservices.com	https://www.cnhofficialservices.com/	0	None	False	False	False	None	0|0|0|0
www.livetseventyr.com	https://www.livetseventyr.com/	0	None	False	False	False	None	0|0|0|0
servicekuhni.ru	https://servicekuhni.ru/	0	None	False	False	False	None	0|0|0|0
rpconcierge.club	https://rpconcierge.club/password	0	None	True	False	False	failure_doesnt_pass_validation	0|17.037151336669922|0|0
cpanel.c5admg6q.c5.suncomet.fi	https://cpanel.c5admg6q.c5.suncomet.fi/	0	None	True	False	False	None	0|0|0|0
rpconcierge.club	https://rpconcierge.club/password	0	None	True	False	False	failure_doesnt_pass_validation	0|15.747284412384033|0|0
shopify.com	https://shopify.com/73387278625/auth/lookup?destination_uuid=f23560b3-3ef9-435f-907d-bb922ea14b7a&redirect_uri=https%3A%2F%2Faccount.evolutionfitness.es%2Fcallback&rid=0b4c75b2-7d33-4a30-bac4-287ce4db8eb6&ui_locales=en	0	None	False	False	False	None	0|0|0|0
polarisvaletservices.com	https://polarisvaletservices.com/password	0	None	False	False	False	None	0|0|0|0
www.zoserfood.com.meqru.com	https://www.zoserfood.com.meqru.com/	0	None	True	False	False	failure_doesnt_pass_validation	0|45.7139208316803|0|0
flapshop9gmail.com	https://flapshop9gmail.com/password	0	None	True	False	False	success_logo2brand	12.04904818534851|10.059465169906616|0|0
seek4cars.net	https://seek4cars.net/	0	None	False	False	False	None	0|0|0|0
update.acrn.io	https://update.acrn.io/	0	None	False	False	False	None	0|0|0|0
top.kohinoorplus.leadvertex.info	https://top.kohinoorplus.leadvertex.info/	0	None	True	False	False	failure_doesnt_pass_validation	0|28.277302265167236|0|0
www.vitasuditalia.mojahitsuji.mixh.jp	https://www.vitasuditalia.mojahitsuji.mixh.jp/	0	None	True	False	False	success_logo2brand	48.629958629608154|24.98706293106079|0|0
www.makers-llc.makers.mixh.jp	https://www.makers-llc.makers.mixh.jp/	0	None	True	False	False	failure_doesnt_pass_validation	0|45.402423620224|0|0
opensaver.xyz	https://opensaver.xyz/	0	None	False	False	False	None	0|0|0|0
wptransformation.com	https://wptransformation.com/	0	None	True	False	False	success_logo2brand	11.540215015411377|65.15492606163025|0|0
flapshop9gmail.com	https://flapshop9gmail.com/password	0	None	True	False	False	success_logo2brand	11.570852756500244|10.850192785263062|0|0
ssh.oreki.cc	https://ssh.oreki.cc/	0	None	True	False	False	failure_doesnt_pass_validation	0|53.02558636665344|0|0
www.billing.bahlr.com	https://www.billing.bahlr.com/	0	None	True	False	False	failure_doesnt_pass_validation	0|21.808746814727783|0|0
1vsmern2op7ic9q.blog.new.giulianovars.info	https://1vsmern2op7ic9q.blog.new.giulianovars.info/	0	None	False	False	False	None	0|0|0|0
www.feelrelief.info	https://www.feelrelief.info/	0	None	False	False	False	None	0|0|0|0
www.sber.sberbank.sber.pay.pay.sberbank.pay.work-hybrid1.com	https://www.sber.sberbank.sber.pay.pay.sberbank.pay.work-hybrid1.com/	0	None	False	False	False	None	0|0|0|0
www.sber.sberbank.sber.pay.pay.sberbank.avito.gold-6667.site	https://www.sber.sberbank.sber.pay.pay.sberbank.avito.gold-6667.site/	0	None	True	False	False	None	0|0|0|0
www.pay.pay.sber.pay.pay.avito.sberbank.hearingaid1.xyz	https://www.pay.pay.sber.pay.pay.avito.sberbank.hearingaid1.xyz/	0	None	False	False	False	None	0|0|0|0
vickyhughesypku123.movie.blog	https://vickyhughesypku123.movie.blog/	0	None	False	False	False	None	0|0|0|0
git.git.git.0.trendku.net	https://git.git.git.0.trendku.net/	0	None	True	True	False	None	73.55650281906128|0|0|0
www.metalesherrera.es.pinosoft.es	https://www.metalesherrera.es.pinosoft.es/	0	None	False	False	False	None	0|0|0|0
www.prsecurityconsultancy.com	https://www.prsecurityconsultancy.com/home-page/	0	None	True	False	False	success_logo2brand	11.047730684280396|20.84984517097473|0|0
quangdien.demo.eaglemedia.vn	https://quangdien.demo.eaglemedia.vn/	0	None	True	False	False	failure_doesnt_pass_validation	0|49.9538893699646|0|0
www.2020.magento.dianji.duckdns.org	https://www.2020.magento.dianji.duckdns.org/	0	None	True	False	False	failure_doesnt_pass_validation	0|39.35542011260986|0|0
www.etsy.com	https://www.etsy.com/shop/littlekinandco	1	etsy	True	True	False	None	23.74652624130249|0|0|0
carreradigital.club	https://carreradigital.club/	0	None	True	False	False	failure_doesnt_pass_validation	0|29.056917190551758|0|0
web.gototest.xyz	https://web.gototest.xyz/	0	None	True	False	False	failure_doesnt_pass_validation	0|37.89018654823303|0|0
jmw.easyreadwrite.xyz	https://jmw.easyreadwrite.xyz/	0	None	False	False	False	None	0|0|0|0
gitlab.gitlab.gitlab.mx1.barbas.ca	https://gitlab.gitlab.gitlab.mx1.barbas.ca/	0	None	True	False	False	None	0|0|0|0
folixilplusoficial.online	https://folixilplusoficial.online/	0	None	True	False	False	None	0|0|0|0
www.brandbucket.com	https://www.brandbucket.com/names/appleandspice?source=ext	0	None	True	True	False	None	27.81133008003235|0|0|0
loadfb2online.ru	https://loadfb2online.ru/	0	None	True	False	False	failure_no_result_from_gsearch	0|0.36050891876220703|0|0
woo-casino.online	https://woo-casino.online/	0	None	True	False	False	failure_doesnt_pass_validation	0|33.044724225997925|0|0
bazaarmodel.net	https://bazaarmodel.net/	0	None	False	False	False	None	0|0|0|0
babu22.com.bdcash24.live	https://babu22.com.bdcash24.live/	0	None	True	False	False	failure_doesnt_pass_validation	0|21.68586301803589|0|0
formulanegocioonline.vendasedescontos.com.br	https://formulanegocioonline.vendasedescontos.com.br/	0	None	True	True	False	None	19.849730253219604|0|0|0
www.hiroponstation.trust.mixh.jp	https://www.hiroponstation.trust.mixh.jp/	0	None	True	False	False	failure_doesnt_pass_validation	0|40.31041359901428|0|0
arenda.rus.coop	https://arenda.rus.coop/	0	None	True	False	False	failure_doesnt_pass_validation	0|43.131219148635864|0|0
website-wordpress.services.kiesel-und-mehr.de	https://website-wordpress.services.kiesel-und-mehr.de/	0	None	True	False	False	success_logo2brand	11.55369520187378|46.90272641181946|0|0
shopify.com	https://shopify.com/73387278625/auth/lookup?destination_uuid=f23560b3-3ef9-435f-907d-bb922ea14b7a&redirect_uri=https%3A%2F%2Faccount.evolutionfitness.es%2Fcallback&rid=0b4c75b2-7d33-4a30-bac4-287ce4db8eb6&ui_locales=en	0	None	False	False	False	None	0|0|0|0
www.mansfieldmanor-co-uk.sandrockhouse.co.uk	https://www.mansfieldmanor-co-uk.sandrockhouse.co.uk/	0	None	True	False	False	success_logo2brand	26.972110986709595|26.06645154953003|0|0
zmservices.com.pk	https://zmservices.com.pk/	0	None	True	False	False	failure_doesnt_pass_validation	0|33.90453124046326|0|0
jgimportaciones.online	https://jgimportaciones.online/	0	None	True	False	False	failure_doesnt_pass_validation	0|33.695932149887085|0|0
jondam-001-site1.htempurl.com	https://jondam-001-site1.htempurl.com/	0	None	False	False	False	None	0|0|0|0
waytmyah6.online	https://waytmyah6.online/	0	None	False	False	False	None	0|0|0|0
wjxy.cf	https://wjxy.cf/	0	None	False	False	False	None	0|0|0|0
kibana.s18team.online	https://kibana.s18team.online/	0	None	True	False	False	success_logo2brand	11.552141666412354|19.423147439956665|0|0
test.privateaiservices.com	https://test.privateaiservices.com/	0	None	False	False	False	None	0|0|0|0
javabsrn.click	https://javabsrn.click/	0	None	True	False	False	failure_doesnt_pass_validation	0|18.52527117729187|0|0
gctyo.123696.xyz	https://gctyo.123696.xyz/	0	None	False	False	False	None	0|0|0|0
test.ptilopsis.top	https://test.ptilopsis.top/	0	None	True	False	False	failure_doesnt_pass_validation	0|41.64100432395935|0|0
cameofairbank.approvalsnow.net	https://cameofairbank.approvalsnow.net/	0	None	False	False	False	None	0|0|0|0
bwh.nnxx.top	https://bwh.nnxx.top/	0	None	True	False	False	failure_doesnt_pass_validation	0|40.944560050964355|0|0
tus-clases.online	https://tus-clases.online/	0	None	False	False	False	None	0|0|0|0
cpanel.c5pd8rst.c5.suncomet.fi	https://cpanel.c5pd8rst.c5.suncomet.fi/	0	None	True	False	False	None	0|0|0|0
crm.lyxyy521.cc	https://crm.lyxyy521.cc/	0	None	True	False	False	failure_doesnt_pass_validation	0|40.93187713623047|0|0
zhencang-majoraccountcenter.demo.gxmafeng.com	https://zhencang-majoraccountcenter.demo.gxmafeng.com/	0	None	False	False	False	None	0|0|0|0
digital.cemla-formacion.com	https://digital.cemla-formacion.com/login/index.php	0	None	False	False	False	None	0|0|0|0
bitly.com	https://bitly.com/pages/landing/branded-short-domains-powered-by-bitly?bsd=caldwellcountync.info	0	None	True	False	False	None	0|0|0|0
6755.voicemailservice.com	https://6755.voicemailservice.com/	0	None	True	False	False	None	0|0|0|0
www.ntopolis.nww.derinport.com	https://www.ntopolis.nww.derinport.com/login_up.php	0	None	False	False	False	None	0|0|0|0
friendly-lichterman.3-81-58-82.plesk.page	https://friendly-lichterman.3-81-58-82.plesk.page/login_up.php	0	None	False	False	False	None	0|0|0|0
www.logos.zip00979.x10.mx	https://www.logos.zip00979.x10.mx/	0	None	True	False	False	failure_doesnt_pass_validation	0|43.155555725097656|0|0
sera.555501.xyz	https://sera.555501.xyz/	0	None	True	False	False	failure_doesnt_pass_validation	0|28.910414218902588|0|0
myray.nilbas.top	https://myray.nilbas.top/	0	None	True	False	False	failure_doesnt_pass_validation	0|12.429343461990356|0|0
orientservicelift.ro	https://orientservicelift.ro/	0	None	True	False	False	failure_doesnt_pass_validation	0|37.65274953842163|0|0
jcarrillo.tech	https://jcarrillo.tech/	0	None	False	False	False	None	0|0|0|0
pw3j68tumusng8j.ailgw.uyduportal.net	https://pw3j68tumusng8j.ailgw.uyduportal.net/login_up.php	0	None	False	False	False	None	0|0|0|0
bewerbung.stadt-diepholz.de	https://bewerbung.stadt-diepholz.de/	0	None	True	False	False	failure_doesnt_pass_validation	0|18.424964904785156|0|0
cities.hungaryguide.info	https://cities.hungaryguide.info/	0	None	False	False	False	None	0|0|0|0
git.git.gitlab.blog.shitlab.claim-intem.duckdns.org	https://git.git.gitlab.blog.shitlab.claim-intem.duckdns.org/	0	None	True	False	False	failure_doesnt_pass_validation	0|11.114945888519287|0|0
crm.simposio-academy.info	https://crm.simposio-academy.info/index.php?action=Login&module=Users	0	None	True	False	False	failure_doesnt_pass_validation	0|47.241183042526245|0|0
5fadfb6d-9a9a-4cf3-bf56-db6cb97cf53f.gamma.forgeapps.ec2.aws.dev	https://5fadfb6d-9a9a-4cf3-bf56-db6cb97cf53f.gamma.forgeapps.ec2.aws.dev/	0	None	False	False	False	None	0|0|0|0
actu-medias.info	https://actu-medias.info/	0	None	True	True	False	None	40.45028066635132|0|0|0
online.ilanaturals.com	https://online.ilanaturals.com/	0	None	True	False	False	success_logo2brand	11.542096138000488|34.01118063926697|0|0
83d1d8da-a4bb-4032-a6dd-effeff4a9bb1.gamma.forgeapps.ec2.aws.dev	https://83d1d8da-a4bb-4032-a6dd-effeff4a9bb1.gamma.forgeapps.ec2.aws.dev/	0	None	False	False	False	None	0|0|0|0
400bb642-dfdb-40d4-9165-7d313b5ff89b.gamma.forgeapps.ec2.aws.dev	https://400bb642-dfdb-40d4-9165-7d313b5ff89b.gamma.forgeapps.ec2.aws.dev/	0	None	False	False	False	None	0|0|0|0
arcadiaelevatorservices.com	https://arcadiaelevatorservices.com/	0	None	True	False	False	success_logo2brand	11.046898603439331|46.231963872909546|0|0
472ac923-373d-48af-ac00-051e56abd2b0.gamma.forgeapps.ec2.aws.dev	https://472ac923-373d-48af-ac00-051e56abd2b0.gamma.forgeapps.ec2.aws.dev/	0	None	False	False	False	None	0|0|0|0
www.lively.co.jp	https://www.lively.co.jp/	0	None	True	False	False	failure_doesnt_pass_validation	0|23.27251935005188|0|0
vps37880.alfahosting-vps.de	https://vps37880.alfahosting-vps.de/login_up.php?success_redirect_url=%2F	0	None	False	False	False	None	0|0|0|0
3435cd66-069c-460d-99b9-7fb2f4c07f67.forgeapps.ec2.aws.dev	https://3435cd66-069c-460d-99b9-7fb2f4c07f67.forgeapps.ec2.aws.dev/	0	None	False	False	False	None	0|0|0|0
www.a-great-us-elderly-care.fyi	https://www.a-great-us-elderly-care.fyi/	0	None	False	False	False	None	0|0|0|0
b14579a9-f574-433a-8c84-a15505de29c0.beta.forgeapps.ec2.aws.dev	https://b14579a9-f574-433a-8c84-a15505de29c0.beta.forgeapps.ec2.aws.dev/	0	None	True	False	False	failure_doesnt_pass_validation	0|48.64278268814087|0|0
6659c026-e579-4505-9870-29bad8afc862.forgeapps.ec2.aws.dev	https://6659c026-e579-4505-9870-29bad8afc862.forgeapps.ec2.aws.dev/	0	None	False	False	False	None	0|0|0|0
ui-82.app.staging.cdo.cisco.com	https://ui-82.app.staging.cdo.cisco.com/ui/login	0	None	False	False	False	None	0|0|0|0
ww12.windowsurfing.xyz	http://ww12.windowsurfing.xyz/	0	None	True	False	False	None	0|0|0|0
ww12.clausiusenco.info	http://ww12.clausiusenco.info/	0	None	False	False	False	None	0|0|0|0
www6.uxdesigning.com	https://www6.uxdesigning.com/	0	None	False	False	False	None	0|0|0|0
piperhoffman.hotsexyandbigtity.com	https://piperhoffman.hotsexyandbigtity.com/	0	None	True	False	False	None	0|0|0|0
www.an-ok-mumbai-apartments-ok.live	https://www.an-ok-mumbai-apartments-ok.live/	0	None	False	False	False	None	0|0|0|0
jurenqi.qinzipa.top	https://jurenqi.qinzipa.top/index.php?s=/store/passport/login	0	None	True	False	False	success_logo2brand	14.828420162200928|16.005728483200073|0|0
themajestictheatre.co.uk	https://themajestictheatre.co.uk/	0	None	True	False	False	failure_doesnt_pass_validation	0|50.09848189353943|0|0
nioe.tk	https://nioe.tk/	0	None	True	False	False	failure_doesnt_pass_validation	0|42.06030011177063|0|0
landform-design.com	https://landform-design.com/	0	None	True	False	False	failure_doesnt_pass_validation	0|25.953333854675293|0|0
shop.beauty-china.top	https://shop.beauty-china.top/	0	None	False	False	False	None	0|0|0|0
javburn.click	https://javburn.click/	0	None	False	False	False	None	0|0|0|0
cuihouse.top	https://cuihouse.top/	0	None	True	False	False	failure_doesnt_pass_validation	0|70.8635847568512|0|0
formadaluz.com.br	https://formadaluz.com.br/	0	None	False	False	False	None	0|0|0|0
op.flyaha.top	https://op.flyaha.top/login	0	None	False	False	False	None	0|0|0|0
www.sandshark.tech	https://www.sandshark.tech/	0	None	True	False	False	failure_doesnt_pass_validation	0|48.402199268341064|0|0
my.blazingfast.io	https://my.blazingfast.io/	0	None	True	False	False	success_logo2brand	11.838252544403076|16.22551202774048|0|0
des-animaux-et-des-mots.fr	https://des-animaux-et-des-mots.fr/	0	None	True	False	False	failure_doesnt_pass_validation	0|28.59887981414795|0|0
www.nakamura-dental-office.jp	https://www.nakamura-dental-office.jp/	0	None	True	False	False	failure_doesnt_pass_validation	0|36.40826463699341|0|0
neurosafes.ru	https://neurosafes.ru/	0	None	False	False	False	None	0|0|0|0
my.kp.uicgroup.tech	https://my.kp.uicgroup.tech/	0	None	False	False	False	None	0|0|0|0
www.pay.sberbank.pay.avito.pay.pay.sber.avito.gold-6668.site	https://www.pay.sberbank.pay.avito.pay.pay.sber.avito.gold-6668.site/	0	None	True	False	False	None	0|0|0|0
net.dzl.bdr.myblideo.bahisnow.info	https://net.dzl.bdr.myblideo.bahisnow.info/login_up.php?success_redirect_url=%2F	0	None	False	False	False	None	0|0|0|0
he.biblicaltruths.info	https://he.biblicaltruths.info/	0	None	False	False	False	None	0|0|0|0
www.checksafetyfirst.com	https://www.checksafetyfirst.com/	0	None	True	False	False	failure_cannot_crop_logo	0|46.85414958000183|0|0
cpanel.c5atyihd.c5.suncomet.fi	https://cpanel.c5atyihd.c5.suncomet.fi/	0	None	True	False	False	None	0|0|0|0
firedragon.rxpjiwblog.test.owa.portbet.org	https://firedragon.rxpjiwblog.test.owa.portbet.org/cgi-sys/defaultwebpage.cgi	0	None	False	False	False	None	0|0|0|0
www.withformat.app	https://www.withformat.app/	0	None	False	False	False	None	0|0|0|0
mothercityprojects.co.za.soccersolutions.co.za	https://mothercityprojects.co.za.soccersolutions.co.za/	0	None	True	False	False	failure_doesnt_pass_validation	0|69.79405546188354|0|0
brave-greider.66-29-143-166.plesk.page	https://brave-greider.66-29-143-166.plesk.page/login_up.php	0	None	False	False	False	None	0|0|0|0
www.simmonskilnservice.com	https://www.simmonskilnservice.com/	0	None	False	False	False	None	0|0|0|0
portal.followthewhiterabbit.xyz	https://portal.followthewhiterabbit.xyz/	0	None	False	False	False	None	0|0|0|0
kawachibi.com	https://kawachibi.com/	0	None	True	False	False	success_logo2brand	11.104362964630127|14.85308051109314|0|0
www.staging.cn.giulianovars.net	https://www.staging.cn.giulianovars.net/	0	None	False	False	False	None	0|0|0|0
www.lhs-class-of-72-reunion.com	https://www.lhs-class-of-72-reunion.com/	0	None	False	False	False	None	0|0|0|0
www.domainmarkt.de	https://www.domainmarkt.de/www.campmanager.de	0	None	True	True	False	None	35.6254997253418|0|0|0
www.4-ans-de-julia.maracudja-deco.fr	https://www.4-ans-de-julia.maracudja-deco.fr/	0	None	False	False	False	None	0|0|0|0
cpanel.xn--tokyohot-gg6mn05fstl.xyz	https://cpanel.xn--tokyohot-gg6mn05fstl.xyz/	0	None	True	False	False	None	0|0|0|0
musafir.cc	https://musafir.cc/	0	None	True	False	False	failure_doesnt_pass_validation	0|47.156665563583374|0|0
www.2023mb.vip	https://www.2023mb.vip/	0	None	False	False	False	None	0|0|0|0
accountant.nc.3cx.us	https://accountant.nc.3cx.us/	0	None	False	False	False	None	0|0|0|0
www.magento.dev.echols.io	https://www.magento.dev.echols.io/	0	None	False	False	False	None	0|0|0|0
lalekouinformatique.com	https://lalekouinformatique.com/	0	None	True	False	False	failure_no_result_from_gsearch	0|0.8005645275115967|0|0
appleaz.vn	https://appleaz.vn/	0	None	True	False	False	failure_doesnt_pass_validation	0|28.140268564224243|0|0
git.git.git.git.git.git.gitlab.stefani.pl	https://git.git.git.git.git.git.gitlab.stefani.pl/	0	None	False	False	False	None	0|0|0|0
ww17.bmnet.www-auth0.eco-com.kohlz.com	https://ww17.bmnet.www-auth0.eco-com.kohlz.com/	0	None	True	False	False	failure_doesnt_pass_validation	0|17.044774770736694|0|0
cpanel.c5uj6zi2.c5.suncomet.fi	https://cpanel.c5uj6zi2.c5.suncomet.fi/	0	None	True	False	False	None	0|0|0|0
www.crescendoschoolofperformingarts.com	https://www.crescendoschoolofperformingarts.com/	0	None	False	False	False	None	0|0|0|0
qq.com.kj7.yafang2016.com	https://qq.com.kj7.yafang2016.com/	0	None	False	False	False	None	0|0|0|0
strange-swartz.35-154-69-55.plesk.page	https://strange-swartz.35-154-69-55.plesk.page/login_up.php	0	None	False	False	False	None	0|0|0|0
212.32.167.72.host.secureserver.net	https://212.32.167.72.host.secureserver.net/cgi-sys/defaultwebpage.cgi	0	None	True	False	False	failure_doesnt_pass_validation	0|31.444222688674927|0|0
coin-flip-app-ts.prod.k8s.gd-wl.cc	https://coin-flip-app-ts.prod.k8s.gd-wl.cc/	0	None	False	False	False	None	0|0|0|0
videomaker.welcome.boolv.tech	https://videomaker.welcome.boolv.tech/	0	None	False	False	False	None	0|0|0|0
testing.iac-management.com	https://testing.iac-management.com/	0	None	True	False	False	failure_doesnt_pass_validation	0|42.8276309967041|0|0
www.drkevinokeefe.info	https://www.drkevinokeefe.info/	0	None	True	False	False	success_logo2brand	11.54963493347168|22.431439638137817|0|0
olivergustav.com	https://olivergustav.com/	0	None	True	False	False	success_logo2brand	11.604259729385376|13.887449026107788|0|0
damianonline.sport.blog	https://damianonline.sport.blog/	0	None	False	False	False	None	0|0|0|0
www.barn-hunt-workshop.gableridge.com	https://www.barn-hunt-workshop.gableridge.com/	0	None	False	False	False	None	0|0|0|0
adaweb.my.id	https://adaweb.my.id/	0	None	True	False	False	failure_doesnt_pass_validation	0|30.79942512512207|0|0
www.uecservice.com	https://www.uecservice.com/	0	None	True	False	False	success_logo2brand	11.545673608779907|48.168790102005005|0|0
cpanel.luckyspincnn.xyz	https://cpanel.luckyspincnn.xyz/	0	None	True	False	False	None	0|0|0|0
adventuregames.minimusonline.com	https://adventuregames.minimusonline.com/	0	None	True	False	False	failure_doesnt_pass_validation	0|21.965300798416138|0|0
jgimportaciones.online	https://jgimportaciones.online/	0	None	True	False	False	failure_doesnt_pass_validation	0|33.71500372886658|0|0
www.olivermjohnson.com	https://www.olivermjohnson.com/	0	None	False	False	False	None	0|0|0|0
cpanel.c5zmy3bu.c5.suncomet.fi	https://cpanel.c5zmy3bu.c5.suncomet.fi/	0	None	True	False	False	None	0|0|0|0
www.mktinfoonline.com	https://www.mktinfoonline.com/	0	None	True	False	False	success_logo2brand	11.040252447128296|23.25545883178711|0|0
www.alumaprotrailers.com	http://www.alumaprotrailers.com/	0	None	True	False	False	failure_doesnt_pass_validation	0|61.51377534866333|0|0
all-in-one-website.e-connect.lu	https://all-in-one-website.e-connect.lu/	0	None	False	False	False	None	0|0|0|0
blog.magento.owa.ilbet.org	https://blog.magento.owa.ilbet.org/login_up.php	0	None	False	False	False	None	0|0|0|0
www.lizard-webdesign.com	https://www.lizard-webdesign.com/	0	None	True	False	False	failure_doesnt_pass_validation	0|27.18456745147705|0|0
www.pay.sberbank.sber.sber.sber.avito.www.pay.pay.gold-6668.site	https://www.pay.sberbank.sber.sber.sber.avito.www.pay.pay.gold-6668.site/	0	None	True	False	False	None	0|0|0|0
www.8itvouxptyu2jse.system.avalon.ltd	https://www.8itvouxptyu2jse.system.avalon.ltd/	0	None	True	False	False	failure_doesnt_pass_validation	0|57.33097577095032|0|0
nt.ru.94-130-96-202.sagent.ru	https://nt.ru.94-130-96-202.sagent.ru/	0	None	True	False	False	None	0|0|0|0
www.transformnow.nl	https://www.transformnow.nl/	0	None	False	False	False	None	0|0|0|0
tqs7gkvco6inpduuuv78ax7rre.intg.hpedevops.net	https://tqs7gkvco6inpduuuv78ax7rre.intg.hpedevops.net/login/auth	0	None	False	False	False	None	0|0|0|0
admin3.jojobet.info	https://admin3.jojobet.info/login_up.php	0	None	False	False	False	None	0|0|0|0
www.bonwindowstreatment.com	https://www.bonwindowstreatment.com/	0	None	True	False	False	success_logo2brand	11.065387725830078|30.10022521018982|0|0
www.breastpumpresearch.org	https://www.breastpumpresearch.org/	0	None	True	False	False	failure_doesnt_pass_validation	0|11.960255861282349|0|0
130-far.edel.home.bi.group	https://130-far.edel.home.bi.group/	0	None	True	False	False	failure_doesnt_pass_validation	0|25.403793334960938|0|0
blog.blog.direct.gnula.se	https://blog.blog.direct.gnula.se/	0	None	True	False	False	failure_doesnt_pass_validation	0|31.66252636909485|0|0
support.stodrive.fr	https://support.stodrive.fr/	1	stodrive	True	True	False	None	48.682891607284546|0|0|0
3genwealthmanagement.com	https://3genwealthmanagement.com/	0	None	False	False	False	None	0|0|0|0
sysadmin.dev.thisgeo.pnmyx.co.uk	https://sysadmin.dev.thisgeo.pnmyx.co.uk/	0	None	True	False	False	None	0|0|0|0
www.wisconsindairy.org	https://www.wisconsindairy.org/	0	None	True	False	False	None	0|0|0|0
blog.blog.blog.www.wp.cms.giulianovars.info	https://blog.blog.blog.www.wp.cms.giulianovars.info/	0	None	False	False	False	None	0|0|0|0
